claim_id,instance_id,topology,basis_regime,transpiler_seed,delta,A_two_qubit_count,B_two_qubit_count,A_depth,B_depth,A_two_qubit_depth,B_two_qubit_depth,margin,preserves_direction
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,1,0.0,15,15,41,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,1,0.0,15,15,41,40,9,9,-1,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,1,0.0,15,15,41,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,-3,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,-5,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,-3,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,-8,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,8,0.0,15,15,41,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,8,0.0,15,15,41,40,9,9,-1,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,8,0.0,15,15,41,40,9,9,0,0
L1Q-C1,he_n6_d3_seed0,ring,rz_sx_cx,9,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed0,ring,rz_sx_cx,9,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed0,ring,rz_sx_cx,9,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,0,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,0,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,0,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,1,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,1,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,1,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,2,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,2,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,2,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,3,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,3,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,3,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,4,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,4,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,4,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,5,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,5,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,5,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,6,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,6,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,6,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,7,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,7,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,7,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,8,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,8,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,8,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,u_cx,9,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,u_cx,9,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,linear,u_cx,9,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,0,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,1,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,1,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,1,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,2,0.0,15,15,46,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,2,0.0,15,15,46,40,9,9,-6,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,2,0.0,15,15,46,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,3,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,3,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,3,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,4,0.0,15,15,46,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,4,0.0,15,15,46,40,9,9,-6,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,4,0.0,15,15,46,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,5,0.0,15,15,46,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,5,0.0,15,15,46,40,9,9,-6,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,5,0.0,15,15,46,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,6,0.0,15,15,46,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,6,0.0,15,15,46,40,9,9,-6,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,6,0.0,15,15,46,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,7,0.0,15,15,46,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,7,0.0,15,15,46,40,9,9,-6,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,7,0.0,15,15,46,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,8,0.0,15,15,46,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,8,0.0,15,15,46,40,9,9,-6,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,8,0.0,15,15,46,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,linear,rz_sx_cx,9,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,linear,rz_sx_cx,9,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed1,linear,rz_sx_cx,9,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,0,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,0,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,0,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,1,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,1,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,1,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,2,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,2,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,2,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,3,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,3,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,3,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,4,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,4,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,4,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,5,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,5,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,5,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,6,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,6,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,6,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,7,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,7,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,7,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,8,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,8,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,8,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,u_cx,9,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,u_cx,9,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed1,ring,u_cx,9,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,1,0.0,15,15,43,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,1,0.0,15,15,43,40,9,9,-3,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,1,0.0,15,15,43,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,-3,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,-5,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,-3,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,-8,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,8,0.0,15,15,43,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,8,0.0,15,15,43,40,9,9,-3,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,8,0.0,15,15,43,40,9,9,0,0
L1Q-C1,he_n6_d3_seed1,ring,rz_sx_cx,9,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed1,ring,rz_sx_cx,9,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed1,ring,rz_sx_cx,9,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,0,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,0,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,0,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,1,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,1,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,1,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,2,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,2,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,2,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,3,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,3,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,3,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,4,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,4,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,4,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,5,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,5,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,5,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,6,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,6,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,6,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,7,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,7,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,7,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,8,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,8,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,8,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,u_cx,9,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,u_cx,9,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,linear,u_cx,9,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,0,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,1,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,1,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,1,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,2,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,2,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,2,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,3,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,3,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,3,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,4,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,4,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,4,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,5,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,5,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,5,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,6,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,6,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,6,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,7,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,7,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,7,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,8,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,8,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,8,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,linear,rz_sx_cx,9,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,linear,rz_sx_cx,9,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,linear,rz_sx_cx,9,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,0,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,0,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,0,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,1,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,1,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,1,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,2,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,2,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,2,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,3,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,3,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,3,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,4,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,4,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,4,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,5,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,5,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,5,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,6,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,6,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,6,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,7,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,7,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,7,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,8,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,8,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,8,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,u_cx,9,0.0,15,15,13,16,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,u_cx,9,0.0,15,15,13,16,9,9,3,1
L1Q-C3,he_n6_d3_seed2,ring,u_cx,9,0.0,15,15,13,16,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,ring,rz_sx_cx,0,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,1,0.0,15,15,41,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,rz_sx_cx,1,0.0,15,15,41,40,9,9,-1,0
L1Q-C3,he_n6_d3_seed2,ring,rz_sx_cx,1,0.0,15,15,41,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,-3,0
L1Q-C3,he_n6_d3_seed2,ring,rz_sx_cx,2,0.0,15,15,43,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,-5,0
L1Q-C3,he_n6_d3_seed2,ring,rz_sx_cx,3,0.0,15,15,45,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,ring,rz_sx_cx,4,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,-4,0
L1Q-C3,he_n6_d3_seed2,ring,rz_sx_cx,5,0.0,15,15,44,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,-3,0
L1Q-C3,he_n6_d3_seed2,ring,rz_sx_cx,6,0.0,15,15,43,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,0,0
L1Q-C2,he_n6_d3_seed2,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,-8,0
L1Q-C3,he_n6_d3_seed2,ring,rz_sx_cx,7,0.0,15,15,48,40,9,9,0,0
L1Q-C1,he_n6_d3_seed2,ring,rz_sx_cx,8,0.0,15,15,41,40,9,9,0,0
